sampler,seed,step,block,task_id,group_class,mean_reward,cumulative_tasks_reached,cumulative_unique_correct_programs,correct_count,unique_answers,sample_entropy_nats,collision_fraction,unique_correct_answers,correct_sample_entropy_nats
prefix,1,257,11,92fd0c50151a0922fc2f,all_wrong,0.0,60,17,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,258,11,2882a43d15cf648ff4e2,mixed,0.125,61,17,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,259,11,4bdfe539bd950fc440b2,all_wrong,0.0,61,17,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,260,11,d3cacf744c94d4c0007a,all_wrong,0.0,61,17,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,261,11,5f898caaf3158950c522,mixed,0.125,62,18,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,262,11,68b2db0feec6b6533fd1,all_wrong,0.0,62,18,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,263,11,cc37f2f0b601eda91157,mixed,0.125,63,18,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,264,11,0e716b8b24f9fb8b814c,all_wrong,0.0,63,18,0,7,1.9061547465398496,0.03571428571428571,0,
prefix,1,265,11,61cd3de4e53b6581c34a,all_wrong,0.0,63,18,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,266,11,dcb7f654b52c265f6399,all_wrong,0.0,63,18,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,1,267,11,24f3264fa6b46787f7c0,all_wrong,0.0,63,18,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,268,11,8619ab3977fa82c3365c,mixed,0.125,64,18,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,269,11,d622ddeaa78127b22aea,all_wrong,0.0,64,18,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,1,270,11,974e09bbf710f5e051de,all_wrong,0.0,64,18,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,271,11,2840d37f0dac60a4a1ce,all_wrong,0.0,64,18,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,1,272,11,94df7d49e341b77ad181,all_wrong,0.0,64,18,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,1,273,11,32e917e13cc3234e32d5,all_wrong,0.0,64,18,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,274,11,a1a86772d721d6592bd1,all_wrong,0.0,64,18,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,1,275,11,a4ef3547e6e3c2e7b368,all_wrong,0.0,64,18,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,276,12,779a5b55ede96a97d2d6,all_wrong,0.0,64,18,0,5,1.4941751382893085,0.14285714285714285,0,
prefix,1,277,12,f68c0897daddb3778961,all_wrong,0.0,64,18,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,278,12,924daa12f0ae44e76348,all_wrong,0.0,64,18,0,6,1.7328679513998633,0.07142857142857142,0,
prefix,1,279,12,2770d6cfcf4dcac606d4,all_wrong,0.0,64,18,0,7,1.9061547465398496,0.03571428571428571,0,
prefix,1,280,12,75bfee3eb8296e5b16bc,mixed,0.5,65,19,4,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,281,12,f05fca54cd7745038049,all_wrong,0.0,65,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,282,12,163135bcb6e0c9d09eca,all_wrong,0.0,65,19,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,1,283,12,9da700af9e5999330f42,all_wrong,0.0,65,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,284,12,ea38191ee44477d0e4cd,all_wrong,0.0,65,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,285,12,3158420ebfa03c7cbcca,all_wrong,0.0,65,19,0,6,1.7328679513998633,0.07142857142857142,0,
prefix,1,286,12,d58ce388208127d39178,all_wrong,0.0,65,19,0,6,1.7328679513998633,0.07142857142857142,0,
prefix,1,287,12,d75ccdaa52ed209bc7ac,all_wrong,0.0,65,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,288,12,4d72aac57727daee53b2,mixed,0.5,66,19,4,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,289,12,04d52291ef2f0a3b3538,all_wrong,0.0,66,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,290,12,9b932aa1ea2e55c31603,all_wrong,0.0,66,19,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,1,291,12,c9cf99f5dbaebd18bfc1,all_wrong,0.0,66,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,292,12,d5e6bfe861c2ada78dbd,all_wrong,0.0,66,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,293,12,33e8ed56f91bfe8a49b7,mixed,0.125,67,20,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,294,12,c9dabec0ca23721e2bbb,all_wrong,0.0,67,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,295,12,5e347354fb0fe52697d2,all_wrong,0.0,67,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,296,12,4fa086ce6a27b99cb96b,all_wrong,0.0,67,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,297,12,eee4e371545b86ca2718,mixed,0.125,68,20,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,298,12,dd8ff1bc4630e090c78b,all_wrong,0.0,68,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,299,12,89983fcf482cc8919399,all_wrong,0.0,68,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,300,12,cc79b5e45d6e93abc859,all_wrong,0.0,68,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,301,13,98a6cd5c1bfb6bfb652f,all_wrong,0.0,68,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,302,13,d5ed92acce68ad44b4dc,mixed,0.125,69,20,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,303,13,e128e11a24e1c7cdd054,all_wrong,0.0,69,20,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,1,304,13,b42b2d483c63f47380da,mixed,0.125,70,20,1,5,1.4941751382893085,0.14285714285714285,1,-0.0
prefix,1,305,13,8939e8029df407a884e4,all_wrong,0.0,70,20,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,1,306,13,eea39c944b491d9fb480,all_wrong,0.0,70,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,307,13,0a0a28b12d4e7acc34d5,all_wrong,0.0,70,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,308,13,79472df5fc930c5ec2fa,all_wrong,0.0,70,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,309,13,48dc7cccfc8017b7087a,all_wrong,0.0,70,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,310,13,8e5326e03845fb9b3d1b,all_wrong,0.0,70,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,311,13,48bd4db1a37946e2f6c2,all_wrong,0.0,70,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,312,13,7643416cd50bb89fe4af,all_wrong,0.0,70,20,0,6,1.7328679513998633,0.07142857142857142,0,
prefix,1,313,13,5d1d63d7924b3f6bfdbc,all_wrong,0.0,70,20,0,7,1.9061547465398496,0.03571428571428571,0,
prefix,1,314,13,6bed70f1ebcf19e13303,all_wrong,0.0,70,20,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,1,315,13,16b8ee9ff32b422527a9,all_wrong,0.0,70,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,316,13,aad30a0b758211c6d680,mixed,0.5,71,20,4,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,317,13,2c5c86ee6d2b5fca5587,all_wrong,0.0,71,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,318,13,4634f608da6cfa2135a2,all_wrong,0.0,71,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,319,13,adc1c8d35b8240ccdd5f,mixed,0.125,72,20,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,320,13,a3966fe8f84fc26709d4,all_wrong,0.0,72,20,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,1,321,13,a43647fbd9268eef63a5,all_wrong,0.0,72,20,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,1,322,13,b760ba544ca02814169b,all_wrong,0.0,72,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,323,13,85012706683c7f826bda,mixed,0.125,73,21,1,6,1.7328679513998633,0.07142857142857142,1,-0.0
prefix,1,324,13,5f24a6c65b15a572079b,all_wrong,0.0,73,21,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,325,13,4b111f9ab5b3cff565f5,all_wrong,0.0,73,21,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,326,14,85acad5a006e86a7763e,all_wrong,0.0,73,21,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,327,14,0a3236b2c24210fe162b,all_wrong,0.0,73,21,0,7,1.9061547465398496,0.03571428571428571,0,
prefix,1,328,14,69e5d0e17d8730056cd2,all_wrong,0.0,73,21,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,329,14,541286be1891498dfa91,mixed,0.5,74,21,4,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,330,14,a15ceea7b21f6628992e,all_wrong,0.0,74,21,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,331,14,04b12eafe0129cd6c860,all_wrong,0.0,74,21,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,332,14,a6ed873d402e49818288,mixed,0.5,75,21,4,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,333,14,c42b09da658a2c2abd08,all_wrong,0.0,75,21,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,334,14,b6a8579166d70c13cfad,all_wrong,0.0,75,21,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,1,335,14,36269b265d045aeaea4c,all_wrong,0.0,75,21,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,336,14,ffbd7a9ff21ee2899fa3,all_wrong,0.0,75,21,0,7,1.9061547465398496,0.03571428571428571,0,
prefix,1,337,14,b46dfceb2e3ce7e5081a,all_wrong,0.0,75,21,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,338,14,02becb103cbba839f11e,mixed,0.5,76,21,4,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,339,14,65b5d95e6307f35ceba7,all_wrong,0.0,76,21,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,340,14,48ece94e8be480c937b0,all_wrong,0.0,76,21,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,341,14,dabd8d4cda9028631bc7,mixed,0.125,77,21,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,342,14,a17a23f9643d34ce7e0b,mixed,0.125,78,22,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,343,14,8640f5fc8a5b7d6b5acf,all_wrong,0.0,78,22,0,6,1.7328679513998633,0.07142857142857142,0,
prefix,1,344,14,af3a6c5ce79eede7398a,all_wrong,0.0,78,22,0,6,1.6674619334292946,0.10714285714285714,0,
prefix,1,345,14,99f2784ccd66471ee7a9,mixed,0.125,79,22,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,346,14,f2836343a94d4b0b6315,mixed,0.125,80,22,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,347,14,83b4746f24a5a30c7a2b,all_wrong,0.0,80,22,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,348,14,563582915ff00b2ccb66,all_wrong,0.0,80,22,0,6,1.7328679513998633,0.07142857142857142,0,
prefix,1,349,14,fda288cf8cf189bb087d,all_wrong,0.0,80,22,0,5,1.4941751382893085,0.14285714285714285,0,
prefix,1,350,14,a8a79546ec5131e98590,mixed,0.25,81,22,2,5,1.3862943611198906,0.21428571428571427,2,0.6931471805599453
prefix,1,351,15,d159562db4d9465071b9,mixed,0.125,82,22,1,7,1.9061547465398496,0.03571428571428571,1,-0.0
prefix,1,352,15,5da1012cfc592e79107d,all_wrong,0.0,82,22,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,353,15,5ad436bd0beb00872f91,all_wrong,0.0,82,22,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,1,354,15,90e782d0cb8984918279,mixed,0.125,83,22,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,355,15,f90e7d0f485585acd008,all_wrong,0.0,83,22,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,356,15,0f3cc219c9fbdadfcc63,mixed,0.125,84,22,1,6,1.6674619334292946,0.10714285714285714,1,-0.0
prefix,1,357,15,6543a11c0f682113c28e,all_wrong,0.0,84,22,0,6,1.6674619334292946,0.10714285714285714,0,
prefix,1,358,15,8b25e11f17b1a0a078ac,all_wrong,0.0,84,22,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,359,15,fa18587cc5cc4882d08e,all_wrong,0.0,84,22,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,360,15,c037c6c99e0c50476bc7,all_wrong,0.0,84,22,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,361,15,2e9a107c5bca042ef454,all_wrong,0.0,84,22,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,362,15,235389eab74f0cc4b907,all_wrong,0.0,84,22,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,363,15,9cf19c91454458915931,all_wrong,0.0,84,22,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,364,15,22ca5217057a2e3fee9f,mixed,0.5,85,22,4,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,365,15,5236043dee03ea05cac7,mixed,0.5,86,23,4,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,366,15,623822d905c26d0a09b1,all_wrong,0.0,86,23,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,367,15,51bc92cafba961be3655,all_wrong,0.0,86,23,0,6,1.7328679513998633,0.07142857142857142,0,
prefix,1,368,15,8eb4d2c8db39d5bcb130,mixed,0.125,87,23,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,369,15,6a794a14c7c04c9f7e9f,mixed,0.5,88,23,4,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,370,15,2ca91847d926c4591d0e,all_wrong,0.0,88,23,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,371,15,39d7cf50037b7dc23990,all_wrong,0.0,88,23,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,372,15,cc6245ae6bdc5780ac9c,all_wrong,0.0,88,23,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,373,15,e96f1068dbed01d688da,mixed,0.5,89,23,4,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,374,15,e42f96f65b8d04be048d,mixed,0.125,90,23,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,375,15,28e511774cb00f66f19c,all_wrong,0.0,90,23,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,376,16,d686398c0a88de5e923e,all_wrong,0.0,90,23,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,377,16,5445116f9e8690eb5e94,all_wrong,0.0,90,23,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,378,16,de5d61e367acc325ae60,mixed,0.125,91,23,1,6,1.7328679513998633,0.07142857142857142,1,-0.0
prefix,1,379,16,419312754f7609d342d2,all_wrong,0.0,91,23,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,380,16,442120c64618ad5bdab5,all_wrong,0.0,91,23,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,1,381,16,4042f2db8a91dd0984c2,all_wrong,0.0,91,23,0,7,1.9061547465398496,0.03571428571428571,0,
prefix,1,382,16,1de9ba1ec82d7340df52,mixed,0.25,92,23,2,6,1.7328679513998633,0.07142857142857142,1,-0.0
prefix,1,383,16,a451b974a46913f398da,all_wrong,0.0,92,23,0,7,1.9061547465398496,0.03571428571428571,0,
prefix,1,384,16,89e9061a26e27ccc840e,all_wrong,0.0,92,23,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,385,16,beb4015aa9900d44a3b9,all_wrong,0.0,92,23,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,386,16,b558934559eb1b79e82d,all_wrong,0.0,92,23,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,387,16,ea6982beffc89601e413,mixed,0.125,93,23,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,388,16,9256520e60e28b9d7f9e,all_wrong,0.0,93,23,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,389,16,6d237ed15b98208fd13c,all_wrong,0.0,93,23,0,8,2.0794415416798357,0.0,0,
prefix,1,390,16,f35a9074bda66d517f5c,all_wrong,0.0,93,23,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,391,16,a14f577583802174dd94,all_wrong,0.0,93,23,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,392,16,d496dddf61c214f09dfa,all_wrong,0.0,93,23,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,393,16,f2052eafe6acc7fffb0c,mixed,0.125,94,23,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,394,16,f34cf3baec0b4a508f79,all_wrong,0.0,94,23,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,395,16,c0dcd03a8d53832e28ef,mixed,0.125,95,23,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,396,16,b6ca03bd87aced98b7a1,all_wrong,0.0,95,23,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,1,397,16,2f2439d82f644954cbce,all_wrong,0.0,95,23,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,398,16,da3a15fd37ab2fd423f6,mixed,0.125,96,24,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,1,399,16,265f9693706e37e57d6f,all_wrong,0.0,96,24,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,1,400,16,73b6c48b33b4a16dd13f,all_wrong,0.0,96,24,0,6,1.6674619334292946,0.10714285714285714,0,
prefix,2,1,1,344e65a062c043b7d4f1,all_wrong,0.0,0,0,0,7,1.9061547465398496,0.03571428571428571,0,
prefix,2,2,1,ff8e32ab6bd1b8ccbd62,all_wrong,0.0,0,0,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,3,1,acd00e67c207b241a9cb,all_wrong,0.0,0,0,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,4,1,55e041f525a03550457f,mixed,0.125,1,1,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,2,5,1,7823aeee84310d484a67,all_wrong,0.0,1,1,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,2,6,1,2853ebfbf4ff1fef974a,all_wrong,0.0,1,1,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,7,1,4eb9d2f867a1743e1f5a,all_wrong,0.0,1,1,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,8,1,eb7b85e4ff7846becf1d,all_wrong,0.0,1,1,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,2,9,1,9a4f281f7c0a352a29d6,all_wrong,0.0,1,1,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,10,1,f1752a0aba86c25de9b1,all_wrong,0.0,1,1,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,11,1,c0b94ee8f8bd2e7f22d3,all_wrong,0.0,1,1,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,12,1,8fd5c706abca9e556c21,all_wrong,0.0,1,1,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,13,1,295c1c6b0676ebeaafb8,all_wrong,0.0,1,1,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,2,14,1,92618aede71d2a8a4da7,mixed,0.125,2,2,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,2,15,1,04be5cc9a0a5f0df27d5,mixed,0.125,3,3,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,2,16,1,6f371b0dc9c288435fa6,all_wrong,0.0,3,3,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,17,1,9afd1cb37fbc81c8f3d9,all_wrong,0.0,3,3,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,18,1,58d0961cf85a13acbb24,all_wrong,0.0,3,3,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,19,1,fccb2867d126ccc3f76c,all_wrong,0.0,3,3,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,20,1,77eaf86db56beb9cc52a,all_wrong,0.0,3,3,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,21,1,16097a9b65351ea2f108,all_wrong,0.0,3,3,0,7,1.9061547465398496,0.03571428571428571,0,
prefix,2,22,1,83b86db2e855a54563c0,all_wrong,0.0,3,3,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,23,1,b0a836d114a63c51f3e4,mixed,0.125,4,4,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,2,24,1,ecc7e2a8af6bd82a7d27,all_wrong,0.0,4,4,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,25,1,a850fa6c6828c7ded14c,all_wrong,0.0,4,4,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,26,2,b4c334126e21ffe44d18,mixed,0.125,5,5,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,2,27,2,7c2cce2380ac777225f6,mixed,0.125,6,5,1,5,1.4941751382893085,0.14285714285714285,1,-0.0
prefix,2,28,2,9892c1d68cd283371348,mixed,0.125,7,5,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,2,29,2,037b7eb668db0dd99b57,all_wrong,0.0,7,5,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,30,2,a72a59cf237e141977a2,all_wrong,0.0,7,5,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,31,2,ed74be1f173685366128,mixed,0.125,8,6,1,7,1.9061547465398496,0.03571428571428571,1,-0.0
prefix,2,32,2,25f7e42df573b5f79d2f,all_wrong,0.0,8,6,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,33,2,60bd24c8aab981664ee8,all_wrong,0.0,8,6,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,34,2,24f259a8ad87bc3bee7b,all_wrong,0.0,8,6,0,5,1.4941751382893085,0.14285714285714285,0,
prefix,2,35,2,7ec1b6d67b420c846378,mixed,0.125,9,6,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,2,36,2,40cc6b0d2ada49f0a241,all_wrong,0.0,9,6,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,37,2,d68c968d706a8bfe92dc,all_wrong,0.0,9,6,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,38,2,3e84221eab9a1a4b91a0,all_wrong,0.0,9,6,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,39,2,ecc63954c643d1a88a69,all_wrong,0.0,9,6,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,40,2,ec55a18c3af5c6989c36,all_wrong,0.0,9,6,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,41,2,98a0bf2389fdbf5ecd98,all_wrong,0.0,9,6,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,42,2,f665c1af2c96c415ae4f,all_wrong,0.0,9,6,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,43,2,912342bd3661f2a0edef,all_wrong,0.0,9,6,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,44,2,40696ae20d712c7ef99c,mixed,0.125,10,7,1,6,1.7328679513998633,0.07142857142857142,1,-0.0
prefix,2,45,2,663615844bbe432868b1,all_wrong,0.0,10,7,0,6,1.7328679513998633,0.07142857142857142,0,
prefix,2,46,2,d1dbf37dad1c6d585307,all_wrong,0.0,10,7,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,47,2,e120fa84b3331cd1bdfe,all_wrong,0.0,10,7,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,48,2,285cc2d99bc64773d128,all_wrong,0.0,10,7,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,2,49,2,c080b7705371fbd18af9,all_wrong,0.0,10,7,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,2,50,2,ed34fcfa3a095d03cb61,all_wrong,0.0,10,7,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,51,3,3012f8218334b0882801,mixed,0.125,11,7,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,2,52,3,474db377df5acbb5d0c3,all_wrong,0.0,11,7,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,53,3,1024659a78eaf340da4e,all_wrong,0.0,11,7,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,54,3,261af030ee95227ce2c8,all_wrong,0.0,11,7,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,55,3,3c58229f4e9cbda91be5,mixed,0.125,12,7,1,6,1.6674619334292948,0.10714285714285714,1,-0.0
prefix,2,56,3,584024edc0865d1e66c1,all_wrong,0.0,12,7,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,57,3,013b955ed2c9d6feeb28,all_wrong,0.0,12,7,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,58,3,7114759266ada9575ded,all_wrong,0.0,12,7,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,59,3,fd3d7a2c987035d5e8c1,mixed,0.125,13,8,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,2,60,3,dc1a6d20f0fa146b62f2,all_wrong,0.0,13,8,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,61,3,76b7e95f2c5d8f517843,all_wrong,0.0,13,8,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,62,3,5b759cdfc67909c722c7,mixed,0.125,14,8,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,2,63,3,5511a7e3832427045228,all_wrong,0.0,14,8,0,6,1.7328679513998633,0.07142857142857142,0,
prefix,2,64,3,670146be6d32a043bf49,mixed,0.125,15,8,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,2,65,3,6aa54196eb4a8e4964c0,all_wrong,0.0,15,8,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,66,3,4198150f0b2baf30e430,all_wrong,0.0,15,8,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,67,3,b376ab06e82f60a7c613,all_wrong,0.0,15,8,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,68,3,7741fff7c0d9471d9963,all_wrong,0.0,15,8,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,69,3,f9e7b4b67374cd48b677,all_wrong,0.0,15,8,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,2,70,3,33c7285a84f38344a733,all_wrong,0.0,15,8,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,71,3,ebd9684ddbd2052363b4,mixed,0.125,16,8,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,2,72,3,6273147a5dd10058351d,all_wrong,0.0,16,8,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,2,73,3,e08246e900811f8d8911,all_wrong,0.0,16,8,0,6,1.6674619334292948,0.10714285714285714,0,
